Experiment	Tag	Anim	Date	Date/Time	Standing	Active	Lying	Steps	collar	DOP	lat	long	distance (m)	X_Act	Y_Act	% HeadDown	Activity	SMA	Diffxy	Meanxy	Varxy	logx	logy	logdiffxy	logmeanxy	logvarxy	logdistance	DFL1	DFL2	DFL3	DFA12	DFA123	DBL1	DBL2	DBL3	DBA12	DBA123
Abdel	177492	1779	9/14/1950	10:15	0.7860	0.2140	0.0000	50	1531	2.0	35.9481250	-97.2684189	55.05	20	39	21	RS	59	-19	30	180.5	1.3	1.6	1.3	1.5	2.3	1.7	5.1	126.7	187.9	135.1	210.1	144.7	129.8	166.8	240.8	356.1
Abdel	177379	1553	9/14/1950	12:50	0.7490	0.2510	0.0000	61	1535	1.9	35.9481489	-97.2683711	54.20	52	28	7	RL	80	24	40	288	1.7	1.4	1.4	1.6	2.5	1.7	130.0	192.1	37.0	205.0	411.6	5.1	149.1	131.6	149.7	245.8
Abdel	177386	1636	10/6/1950	13:07	0.0552	0.9448	0.0000	272	1524	2.4	35.9469964	-97.2686161	53.96	246	43	15	W	289	203	145	20604.5	2.4	1.6	2.3	2.2	4.3	1.7	75.0	136.8	43.9	281.5	459.0	130.0	126.7	50.4	135.1	279.8
Abdel	177416	1646	10/6/1950	10:45	0.5752	0.4248	0.0000	108	1527	2.1	35.9465833	-97.2692747	53.88	102	37	43	G	139	65	70	2112.5	2.0	1.6	1.8	1.8	3.3	1.7	206.5	59.3	52.2	384.0	433.9	75.0	192.1	187.9	205.0	210.1
Abdel	177379	1553	9/14/1950	11:41	0.4382	0.5618	0.0000	150	1535	2.5	35.9481072	-97.2679631	52.64	186	34	19	G	220	152	110	11552	2.3	1.5	2.2	2.0	4.1	1.7	177.5	154.4	37.7	227.4	362.8	206.5	136.8	37.0	281.5	411.6
Abdel	177406	1635	10/5/1950	12:33	0.7436	0.2564	0.0000	65	1530	7.3	35.9466014	-97.2686164	52.29	125	44	77	RS	169	81	85	3280.5	2.1	1.6	1.9	1.9	3.5	1.7	49.9	167.7	64.0	185.4	330.9	177.5	59.3	43.9	384.0	459.0
Abdel	177492	1713	10/5/1950	11:37	0.1226	0.8774	0.0000	237	1532	1.9	35.9469661	-97.2689397	50.61	200	20	21	W	220	180	110	16200	2.3	1.3	2.3	2.0	4.2	1.7	135.5	21.2	216.0	280.9	512.3	49.9	154.4	52.2	227.4	433.9
Abdel	177492	1779	9/15/1950	11:45	0.9464	0.0536	0.0000	11	1531	3.2	35.9480975	-97.2683819	50.43	64	59	41	RS	123	5	62	12.5	1.8	1.8	0.7	1.8	1.1	1.7	145.5	100.6	3.1	376.9	474.9	135.5	167.7	37.7	185.4	362.8
Abdel	177442	1677	10/6/1950	7:56	0.7474	0.2526	0.0000	45	1538	3.7	35.9469575	-97.2691750	3.07	188	24	87	G	212	164	106	13448	2.3	1.4	2.2	2.0	4.1	0.5	231.4	148.6	65.0	329.4	505.1	145.5	21.2	64.0	280.9	330.9
Abdel	177360	1635	9/15/1950	13:07	0.0358	0.9642	0.0000	253	1525	2.8	35.9484092	-97.2673331	50.34	56	45	33	W	101	11	51	60.5	1.7	1.7	1.0	1.7	1.8	1.7	98.0	237.5	165.7	273.7	485.5	231.4	100.6	216.0	376.9	512.3
Abdel	177360	1635	9/14/1950	10:49	0.7294	0.2706	0.0000	63	1525	2.0	35.9481200	-97.2683617	49.16	120	37	55	RS	157	83	79	3444.5	2.1	1.6	1.9	1.9	3.5	1.7	175.7	80.1	38.5	387.4	431.9	98.0	148.6	3.1	329.4	474.9
Abdel	177386	1636	10/6/1950	9:27	0.7316	0.2684	0.0000	71	1524	1.6	35.9465575	-97.2686486	48.95	120	149	18	RS	269	-29	135	420.5	2.1	2.2	1.5	2.1	2.6	1.7	211.8	198.9	40.9	256.3	423.4	175.7	237.5	65.0	273.7	505.1
Abdel	177379	1553	9/15/1950	9:01	0.6758	0.3242	0.0000	75	1535	2.0	35.9484142	-97.2691733	47.75	35	18	30	G	53	17	27	144.5	1.5	1.3	1.2	1.4	2.2	1.7	44.5	186.4	164.5	211.6	293.2	211.8	80.1	165.7	387.4	485.5
Abdel	177360	1635	9/15/1950	8:05	0.6830	0.3170	0.0000	71	1525	2.0	35.9483456	-97.2686864	47.32	92	47	16	G	139	45	70	1012.5	2.0	1.7	1.7	1.8	3.0	1.7	167.1	165.9	42.2	248.7	400.2	44.5	198.9	38.5	256.3	431.9
Abdel	177492	1713	10/5/1950	11:32	0.1530	0.8470	0.0000	221	1532	2.3	35.9468617	-97.2683936	46.90	122	45	34	W	167	77	84	2964.5	2.1	1.7	1.9	1.9	3.5	1.7	81.6	134.6	150.9	233.1	265.1	167.1	186.4	40.9	211.6	423.4
Abdel	177442	1677	10/6/1950	8:01	0.7746	0.2254	0.0000	42	1538	2.4	35.9469378	-97.2692953	11.07	208	36	89	G	244	172	122	14792	2.3	1.6	2.2	2.1	4.2	1.0	151.5	179.3	83.3	183.5	320.9	81.6	165.9	164.5	248.7	293.2
Abdel	177360	1635	9/15/1950	11:45	0.9458	0.0542	0.0000	9	1525	7.5	35.9480717	-97.2683614	46.46	67	67	42	RS	134	0	67	0	1.8	1.8	#NUM!	1.8	#NUM!	1.7	31.9	121.2	125.6	169.4	198.9	151.5	134.6	42.2	233.1	400.2
Abdel	177360	1635	9/14/1950	8:01	0.6690	0.3310	0.0000	73	1525	2.8	35.9481875	-97.2680367	46.37	146	80	51	G	226	66	113	2178	2.2	1.9	1.8	2.1	3.3	1.7	137.5	147.4	216.8	167.0	243.1	31.9	179.3	150.9	183.5	265.1
Abdel	177416	1646	10/6/1950	11:32	0.1834	0.8166	0.0000	224	1527	4.4	35.9469814	-97.2683714	46.19	80	5	83	W	85	75	43	2812.5	1.9	0.7	1.9	1.6	3.4	1.7	29.5	101.7	97.5	105.7	150.4	137.5	121.2	83.3	169.4	320.9
Abdel	177406	1635	10/6/1950	11:28	0.1682	0.8318	0.0000	220	1530	2.6	35.9469756	-97.2686992	45.87	61	83	33	W	144	-22	72	242	1.8	1.9	1.3	1.9	2.4	1.7	76.2	68.0	42.6	120.9	205.3	29.5	147.4	125.6	167.0	198.9
Abdel	177492	1713	10/6/1950	11:41	0.0354	0.9646	0.0000	259	1532	4.7	35.9465703	-97.2693811	45.82	164	67	28	G	231	97	116	4704.5	2.2	1.8	2.0	2.1	3.7	1.7	44.7	67.0	32.3	129.1	191.7	76.2	101.7	216.8	105.7	243.1
Abdel	177442	1677	10/6/1950	8:05	0.7188	0.2812	0.0000	54	1538	2.7	35.9469681	-97.2694542	14.72	223	22	85	G	245	201	123	20200.5	2.3	1.3	2.3	2.1	4.3	1.2	84.4	22.1	83.2	147.0	208.6	44.7	68.0	97.5	120.9	150.4
Abdel	177492	1713	10/5/1950	9:53	0.7538	0.2462	0.0000	61	1532	1.9	35.9465958	-97.2686372	45.65	96	4	4	RS	100	92	50	4232	2.0	0.6	2.0	1.7	3.6	1.7	62.6	2.7	2.5	124.2	126.3	84.4	67.0	42.6	129.1	205.3
Abdel	177442	1677	10/6/1950	8:09	0.7004	0.2996	0.0000	55	1538	3.2	35.9468442	-97.2692617	22.15	175	18	88	G	193	157	97	12324.5	2.2	1.3	2.2	2.0	4.1	1.3	61.6	60.2	161.0	63.7	231.2	62.6	22.1	32.3	147.0	191.7
Abdel	177416	1646	10/5/1950	12:33	0.7606	0.2394	0.0000	58	1527	1.8	35.9466200	-97.2686364	45.17	114	8	83	RS	122	106	61	5618	2.1	0.9	2.0	1.8	3.7	1.7	2.1	166.2	41.1	169.6	295.2	61.6	2.7	83.2	124.2	208.6
Abdel	177492	1713	10/5/1950	12:33	0.7392	0.2608	0.0000	68	1532	1.8	35.9466111	-97.2686575	44.95	55	21	68	RS	76	34	38	578	1.7	1.3	1.5	1.6	2.8	1.7	167.5	42.2	8.1	293.0	343.2	2.1	60.2	2.5	63.7	126.3
Abdel	177379	1553	9/15/1950	11:45	0.9608	0.0392	0.0000	8	1535	2.9	35.9480994	-97.2683703	44.50	34	3	1	RS	37	31	19	480.5	1.5	0.5	1.5	1.3	2.7	1.6	125.5	175.5	124.9	175.7	226.4	167.5	166.2	161.0	169.6	231.2
Abdel	177416	1646	10/6/1950	13:07	0.0608	0.9392	0.0000	266	1527	2.7	35.9469900	-97.2686275	44.25	66	2	97	W	68	64	34	2048	1.8	0.3	1.8	1.5	3.3	1.6	50.2	0.9	130.0	100.8	230.3	125.5	42.2	41.1	293.0	295.2
Abdel	177416	1646	10/6/1950	9:27	0.6906	0.3094	0.0000	73	1527	3.6	35.9465408	-97.2686792	43.93	130	12	66	RS	142	118	71	6962	2.1	1.1	2.1	1.9	3.8	1.6	50.7	180.1	194.1	180.1	194.6	50.2	175.5	8.1	175.7	343.2
Abdel	177492	1713	10/6/1950	13:07	0.0692	0.9308	0.0000	256	1532	3.8	35.9469939	-97.2686186	43.88	188	16	10	W	204	172	102	14792	2.3	1.2	2.2	2.0	4.2	1.6	129.4	143.5	94.7	143.9	352.4	50.7	0.9	124.9	100.8	226.4
Abdel	177492	1779	9/14/1950	8:05	0.7788	0.2212	0.0000	54	1531	2.7	35.9481525	-97.2684786	43.82	70	38	38	G	108	32	54	512	1.8	1.6	1.5	1.7	2.7	1.6	14.4	197.0	171.4	222.9	248.6	129.4	180.1	130.0	180.1	230.3
Abdel	177360	1635	9/14/1950	8:05	0.7376	0.2624	0.0000	55	1525	2.7	35.9482808	-97.2685028	43.31	140	76	66	G	216	64	108	2048	2.1	1.9	1.8	2.0	3.3	1.6	208.5	182.9	21.5	234.1	404.0	14.4	143.5	194.1	143.9	194.6
Abdel	177492	1713	10/6/1950	10:49	0.9330	0.0670	0.0000	14	1532	3.6	35.9466122	-97.2695594	42.51	78	21	21	G	99	57	50	1624.5	1.9	1.3	1.8	1.7	3.2	1.6	25.6	195.4	77.2	195.5	341.9	208.5	197.0	94.7	222.9	352.4
Abdel	177406	1635	10/6/1950	11:41	0.0296	0.9704	0.0000	258	1530	2.7	35.9468172	-97.2694292	42.40	30	50	52	RS	80	-20	40	200	1.5	1.7	1.3	1.6	2.3	1.6	169.9	58.5	22.3	316.3	393.5	25.6	182.9	171.4	234.1	248.6
Abdel	177360	1635	9/14/1950	10:15	0.9042	0.0958	0.0000	20	1525	2.5	35.9482386	-97.2687364	41.92	126	32	69	G	158	94	79	4418	2.1	1.5	2.0	1.9	3.6	1.6	146.4	191.2	21.8	223.6	419.2	169.9	195.4	21.5	195.5	404.0
Abdel	177386	1636	10/5/1950	11:19	0.1288	0.8712	0.0000	242	1524	3.9	35.9469231	-97.2687922	41.65	234	4	1	W	238	230	119	26450	2.4	0.6	2.4	2.1	4.4	1.6	77.2	143.0	37.2	272.8	449.4	146.4	58.5	77.2	316.3	341.9
Abdel	177386	1636	10/6/1950	10:49	0.8856	0.1144	0.0000	23	1524	2.1	35.9466631	-97.2695875	41.44	222	99	44	G	321	123	161	7564.5	2.3	2.0	2.1	2.2	3.9	1.6	195.6	83.3	35.6	372.1	428.7	77.2	191.2	22.3	223.6	393.5
Abdel	177379	1553	9/14/1950	8:05	0.7226	0.2774	0.0000	64	1535	3.5	35.9481875	-97.2685031	41.37	64	34	5	G	98	30	49	450	1.8	1.5	1.5	1.7	2.7	1.6	176.5	166.6	177.8	233.0	286.1	195.6	143.0	21.8	272.8	419.2
Abdel	177416	1646	10/5/1950	9:10	0.7498	0.2502	0.0000	62	1527	2.5	35.9466053	-97.2686647	41.28	161	27	65	RS	188	134	94	8978	2.2	1.4	2.1	2.0	4.0	1.6	56.5	4.4	3.1	109.5	114.4	176.5	83.3	37.2	372.1	449.4
Abdel	177442	1677	10/6/1950	8:14	0.8924	0.1076	0.0000	21	1538	2.3	35.9468122	-97.2692381	4.14	180	35	68	G	215	145	108	10512.5	2.3	1.5	2.2	2.0	4.0	0.6	53.0	57.9	56.1	57.9	64.1	56.5	166.6	35.6	233.0	428.7
Abdel	177406	1635	10/6/1950	11:54	0.9610	0.0390	0.0000	9	1530	6.1	35.9465972	-97.2687125	40.47	64	45	20	RS	109	19	55	180.5	1.8	1.7	1.3	1.7	2.3	1.6	4.9	6.4	37.3	11.1	43.6	53.0	4.4	177.8	109.5	286.1
Abdel	177406	1635	10/6/1950	9:27	0.7478	0.2522	0.0000	62	1530	2.8	35.9465769	-97.2686647	39.99	135	56	69	RS	191	79	96	3120.5	2.1	1.7	1.9	2.0	3.5	1.6	6.2	33.0	9.2	38.7	78.3	4.9	57.9	3.1	57.9	114.4
Abdel	177416	1646	10/5/1950	10:15	0.9376	0.0624	0.0000	13	1527	3.4	35.9466325	-97.2686558	39.72	52	137	89	RL	189	-85	95	3612.5	1.7	2.1	1.9	2.0	3.6	1.6	32.5	7.1	199.3	72.1	270.0	6.2	6.4	56.1	11.1	64.1
Abdel	177416	1646	10/6/1950	11:50	0.3538	0.3762	0.2700	103	1527	1.9	35.9465911	-97.2682983	39.72	61	23	49	RS	84	38	42	722	1.8	1.4	1.6	1.6	2.9	1.6	39.6	210.9	190.5	237.5	258.6	32.5	33.0	37.3	38.7	43.6
Abdel	177416	1646	10/6/1950	11:54	0.0192	0.0050	0.9758	1	1527	2.5	35.9466372	-97.2687344	39.68	37	23	45	RL	60	14	30	98	1.6	1.4	1.1	1.5	2.0	1.6	197.9	178.8	198.6	219.0	250.9	39.6	7.1	9.2	72.1	78.3
Abdel	177379	1553	9/14/1950	12:20	0.7856	0.2144	0.0000	50	1535	2.4	35.9484053	-97.2689836	39.37	68	77	46	G	145	-9	73	40.5	1.8	1.9	1.0	1.9	1.6	1.6	21.1	16.8	180.8	53.0	231.2	197.9	210.9	199.3	237.5	270.0
Abdel	177360	1635	9/14/1950	12:24	0.7346	0.2654	0.0000	62	1525	2.4	35.9482414	-97.2688653	39.30	86	77	67	G	163	9	82	40.5	1.9	1.9	1.0	1.9	1.6	1.6	31.9	164.0	184.0	210.1	231.8	21.1	178.8	190.5	219.0	258.6
Abdel	177360	1635	9/15/1950	9:01	0.7162	0.2838	0.0000	64	1525	3.2	35.9483881	-97.2691694	38.60	129	57	73	G	186	72	93	2592	2.1	1.8	1.9	2.0	3.4	1.6	178.3	199.3	169.1	199.9	232.0	31.9	16.8	198.6	53.0	250.9
Abdel	177386	1636	10/5/1950	9:49	0.7752	0.2248	0.0000	51	1524	2.2	35.9467850	-97.2691519	38.58	185	87	57	G	272	98	136	4802	2.3	1.9	2.0	2.1	3.7	1.6	21.7	10.6	77.5	53.7	134.6	178.3	164.0	180.8	210.1	231.2
Abdel	177492	1713	10/6/1950	10:45	0.2104	0.3668	0.4230	97	1532	2.1	35.9465969	-97.2690886	38.27	34	2	0	G	36	32	18	512	1.5	0.3	1.5	1.3	2.7	1.6	32.1	80.5	51.0	112.9	218.8	21.7	199.3	184.0	199.9	231.8
Abdel	177442	1677	10/6/1950	8:18	0.8718	0.1282	0.0000	19	1538	4.6	35.9468678	-97.2692106	6.64	163	50	61	G	213	113	107	6384.5	2.2	1.7	2.1	2.0	3.8	0.8	80.9	26.2	29.5	186.8	233.9	32.1	10.6	169.1	53.7	232.0
Abdel	177416	1646	10/6/1950	13:16	0.0306	0.9694	0.0000	281	1527	3.7	35.9469692	-97.2683211	37.74	66	0	100	W	66	66	33	2178	1.8	#NUM!	1.8	1.5	3.3	1.6	105.9	83.3	11.0	153.1	226.6	80.9	80.5	77.5	112.9	134.6
Abdel	177492	1713	10/5/1950	13:16	0.0654	0.9346	0.0000	250	1532	3.6	35.9469156	-97.2694958	37.66	155	52	23	W	207	103	104	5304.5	2.2	1.7	2.0	2.0	3.7	1.6	47.1	94.9	211.8	120.6	266.2	105.9	26.2	51.0	186.8	218.8
Abdel	177386	1636	10/6/1950	10:45	0.4054	0.4032	0.1912	111	1524	2.1	35.9466100	-97.2691328	37.26	73	28	7	G	101	45	51	1012.5	1.9	1.4	1.7	1.7	3.0	1.6	73.5	212.9	44.4	219.1	404.6	47.1	83.3	29.5	153.1	233.9
Abdel	177492	1713	10/6/1950	11:32	0.0308	0.9692	0.0000	253	1532	2.6	35.9469642	-97.2684433	37.15	140	40	33	W	180	100	90	5000	2.1	1.6	2.0	2.0	3.7	1.6	145.6	68.8	27.4	331.0	373.4	73.5	94.9	11.0	120.6	226.6
Abdel	177360	1635	9/15/1950	11:37	0.0368	0.9632	0.0000	257	1525	2.5	35.9481122	-97.2676658	36.88	28	113	61	W	141	-85	71	3612.5	1.4	2.1	1.9	1.8	3.6	1.6	185.5	163.4	166.4	227.8	232.5	145.6	212.9	211.8	219.1	266.2
Abdel	177406	1635	10/6/1950	11:24	0.3226	0.6774	0.0000	181	1530	4.2	35.9470047	-97.2692064	36.86	74	51	19	W	125	23	63	264.5	1.9	1.7	1.4	1.8	2.4	1.6	42.3	44.5	25.7	47.0	103.2	185.5	68.8	44.4	331.0	404.6
Abdel	177386	1636	10/6/1950	11:28	0.1434	0.8566	0.0000	231	1524	2.8	35.9469311	-97.2687453	36.78	167	34	13	W	201	133	101	8844.5	2.2	1.5	2.1	2.0	3.9	1.6	4.7	56.1	12.3	60.9	129.2	42.3	163.4	27.4	227.8	373.4
Abdel	177492	1713	10/5/1950	11:19	0.0952	0.9048	0.0000	255	1532	2.1	35.9468900	-97.2687331	36.62	141	7	3	W	148	134	74	8978	2.1	0.8	2.1	1.9	4.0	1.6	56.2	12.7	140.9	124.5	257.2	4.7	44.5	166.4	47.0	232.5
Abdel	177416	1646	10/6/1950	11:41	0.1388	0.8612	0.0000	247	1527	2.5	35.9468036	-97.2693481	36.61	62	2	100	RS	64	60	32	1800	1.8	0.3	1.8	1.5	3.3	1.6	68.3	171.2	99.8	201.0	369.0	56.2	56.1	25.7	60.9	103.2
Abdel	177406	1635	10/5/1950	11:32	0.0920	0.9080	0.0000	235	1530	2.3	35.9469450	-97.2686097	36.56	46	37	45	W	83	9	42	40.5	1.7	1.6	1.0	1.6	1.6	1.6	132.7	48.2	162.4	300.7	507.7	68.3	12.7	12.3	124.5	129.2
Abdel	177379	1553	9/14/1950	11:45	0.7938	0.2062	0.0000	53	1535	2.4	35.9481225	-97.2683675	36.53	56	8	5	RS	64	48	32	1152	1.7	0.9	1.7	1.5	3.1	1.6	168.0	68.8	141.4	374.9	529.9	132.7	171.2	140.9	201.0	257.2
Abdel	177406	1635	10/6/1950	11:50	0.6776	0.3224	0.0000	85	1530	2.8	35.9466142	-97.2682644	36.45	66	43	15	RS	109	23	55	264.5	1.8	1.6	1.4	1.7	2.4	1.6	207.0	77.9	204.8	361.9	508.8	168.0	48.2	99.8	300.7	369.0
Abdel	177492	1779	9/15/1950	9:01	0.8388	0.1612	0.0000	39	1531	3.1	35.9483561	-97.2690747	36.06	92	74	57	G	166	18	83	162	2.0	1.9	1.3	1.9	2.2	1.6	154.9	19.4	130.7	301.8	447.6	207.0	68.8	162.4	374.9	507.7
Abdel	177386	1636	10/6/1950	11:37	0.0298	0.9702	0.0000	265	1524	4.4	35.9469636	-97.2690139	35.94	130	75	28	W	205	55	103	1512.5	2.1	1.9	1.7	2.0	3.2	1.6	146.9	177.1	12.3	292.7	478.1	154.9	77.9	141.4	361.9	529.9
Abdel	177360	1635	9/14/1950	12:29	0.7124	0.2876	0.0000	60	1525	2.1	35.9482694	-97.2692617	35.89	108	42	89	G	150	66	75	2178	2.0	1.6	1.8	1.9	3.3	1.6	145.8	145.0	89.0	331.2	510.4	146.9	19.4	204.8	301.8	508.8
Abdel	177379	1553	9/15/1950	11:37	0.0486	0.9514	0.0000	264	1535	2.5	35.9481144	-97.2676536	35.29	4	18	8	W	22	-14	11	98	0.6	1.3	1.1	1.0	2.0	1.5	185.4	66.9	137.7	364.6	524.1	145.8	177.1	130.7	292.7	447.6
Abdel	177386	1636	10/6/1950	11:24	0.3408	0.6592	0.0000	181	1524	2.7	35.9469689	-97.2691503	34.95	38	11	7	W	49	27	25	364.5	1.6	1.0	1.4	1.4	2.6	1.5	179.2	77.5	143.5	338.7	461.5	185.4	145.0	12.3	331.2	478.1
Abdel	177492	1779	9/14/1950	11:28	0.2234	0.7766	0.0000	204	1531	2.8	35.9484228	-97.2682914	34.82	89	36	9	W	125	53	63	1404.5	1.9	1.6	1.7	1.8	3.1	1.5	159.5	37.4	191.1	282.3	437.0	179.2	66.9	89.0	364.6	510.4
Abdel	177406	1635	10/6/1950	13:07	0.0532	0.9468	0.0000	261	1530	2.7	35.9469883	-97.2682897	34.75	62	109	43	W	171	-47	86	1104.5	1.8	2.0	1.7	1.9	3.0	1.5	122.8	74.6	72.2	277.5	280.9	159.5	77.5	137.7	338.7	524.1
Abdel	177492	1779	9/14/1950	11:50	0.4840	0.1926	0.3234	54	1531	2.3	35.9480911	-97.2683633	34.61	6	64	55	RL	70	-58	35	1682	0.8	1.8	1.8	1.5	3.2	1.5	154.7	155.0	167.4	158.1	201.6	122.8	37.4	143.5	282.3	461.5
Abdel	177442	1677	10/6/1950	8:22	0.9300	0.0700	0.0000	10	1538	6.3	35.9468328	-97.2690964	11.01	120	41	71	G	161	79	81	3120.5	2.1	1.6	1.9	1.9	3.5	1.0	3.4	46.9	195.7	46.9	239.6	154.7	74.6	191.1	277.5	437.0
Abdel	177492	1713	10/5/1950	9:49	0.6832	0.3168	0.0000	74	1532	3.6	35.9468178	-97.2690633	34.45	92	11	28	G	103	81	52	3280.5	2.0	1.0	1.9	1.7	3.5	1.5	43.5	194.9	200.6	236.2	274.8	3.4	155.0	72.2	158.1	280.9
Abdel	177386	1636	10/5/1950	10:02	0.7982	0.2018	0.0000	52	1524	2.5	35.9466047	-97.2686578	34.37	135	30	11	RL	165	105	83	5512.5	2.1	1.5	2.0	1.9	3.7	1.5	192.7	206.6	35.4	231.3	411.2	43.5	46.9	167.4	46.9	201.6
Abdel	177492	1779	9/15/1950	11:37	0.0318	0.9682	0.0000	283	1531	2.5	35.9481136	-97.2676056	34.28	83	95	25	W	178	-12	89	72	1.9	2.0	1.1	1.9	1.9	1.5	38.6	171.1	204.5	218.5	258.9	192.7	194.9	195.7	236.2	239.6
Abdel	177379	1553	9/15/1950	8:27	0.9348	0.0652	0.0000	15	1535	4.0	35.9483603	-97.2679072	34.26	40	20	29	G	60	20	30	200	1.6	1.3	1.3	1.5	2.3	1.5	179.9	208.2	214.5	220.3	228.4	38.6	206.6	200.6	231.3	274.8
Abdel	177416	1646	10/5/1950	11:19	0.1192	0.8808	0.0000	240	1527	3.9	35.9469061	-97.2687842	34.22	147	21	43	W	168	126	84	7938	2.2	1.3	2.1	1.9	3.9	1.5	40.4	48.4	140.5	48.4	208.3	179.9	171.1	35.4	218.5	411.2
Abdel	177406	1635	10/5/1950	9:49	0.7658	0.2342	0.0000	55	1530	2.3	35.9468192	-97.2692200	34.04	122	27	75	G	149	95	75	4512.5	2.1	1.4	2.0	1.9	3.7	1.5	8.0	155.5	16.8	167.9	339.4	40.4	208.2	204.5	220.3	258.9
Abdel	177416	1646	10/6/1950	8:48	0.5818	0.4182	0.0000	98	1527	2.0	35.9467978	-97.2693053	33.99	146	18	71	G	164	128	82	8192	2.2	1.3	2.1	1.9	3.9	1.5	159.9	11.7	58.1	331.4	396.7	8.0	48.4	214.5	48.4	228.4
Abdel	177492	1779	9/14/1950	12:29	0.6982	0.2226	0.0792	55	1531	6.5	35.9481692	-97.2687711	33.74	16	24	15	G	40	-8	20	32	1.2	1.4	0.9	1.3	1.5	1.5	171.5	127.5	176.3	236.8	285.6	159.9	155.5	140.5	167.9	208.3
Abdel	177492	1713	10/5/1950	9:01	0.8036	0.1964	0.0000	48	1532	2.6	35.9466931	-97.2693222	33.65	128	19	29	G	147	109	74	5940.5	2.1	1.3	2.0	1.9	3.8	1.5	65.3	56.8	224.2	114.1	326.1	171.5	11.7	16.8	331.4	339.4
Abdel	177442	1677	10/5/1950	11:32	0.0896	0.9104	0.0000	247	1538	2.1	35.9470236	-97.2687228	33.60	211	75	41	W	286	136	143	9248	2.3	1.9	2.1	2.2	4.0	1.5	48.8	166.6	44.5	260.8	467.2	65.3	127.5	58.1	236.8	396.7
Abdel	177406	1635	10/5/1950	9:19	0.7966	0.2034	0.0000	51	1530	2.7	35.9465847	-97.2687053	33.48	106	59	47	RL	165	47	83	1104.5	2.0	1.8	1.7	1.9	3.0	1.5	212.0	6.1	58.8	418.3	479.2	48.8	56.8	176.3	114.1	285.6
Abdel	177492	1779	9/15/1950	8:18	0.8022	0.1978	0.0000	45	1531	2.6	35.9484053	-97.2680072	33.17	78	87	38	G	165	-9	83	40.5	1.9	1.9	1.0	1.9	1.6	1.5	206.4	214.5	21.2	267.2	466.3	212.0	166.6	224.2	260.8	326.1
Abdel	177406	1635	10/5/1950	10:15	0.8006	0.1994	0.0000	46	1530	3.0	35.9466267	-97.2686622	33.00	148	57	63	RL	205	91	103	4140.5	2.2	1.8	2.0	2.0	3.6	1.5	60.9	195.8	53.2	259.9	449.8	206.4	6.1	44.5	418.3	467.2
Abdel	177386	1636	10/6/1950	11:41	0.0548	0.9452	0.0000	260	1524	2.8	35.9467886	-97.2693081	32.88	148	33	35	G	181	115	91	6612.5	2.2	1.5	2.1	2.0	3.8	1.5	199.0	11.3	93.8	388.9	471.7	60.9	214.5	58.8	267.2	479.2
Abdel	177360	1635	9/15/1950	8:48	0.8674	0.1326	0.0000	29	1525	5.3	35.9483531	-97.2682342	32.74	138	19	83	G	157	119	79	7080.5	2.1	1.3	2.1	1.9	3.9	1.5	189.9	151.3	27.1	272.7	397.0	199.0	195.8	21.2	259.9	466.3
Abdel	177442	1677	10/6/1950	8:27	0.8342	0.1658	0.0000	29	1538	2.1	35.9468331	-97.2691956	8.95	172	16	52	G	188	156	94	12168	2.2	1.2	2.2	2.0	4.1	1.0	82.8	166.8	78.4	207.1	331.5	189.9	11.3	53.2	388.9	449.8
Abdel	177386	1636	10/6/1950	13:16	0.0500	0.9500	0.0000	259	1524	2.4	35.9469931	-97.2682969	32.36	182	70	36	W	252	112	126	6272	2.3	1.8	2.0	2.1	3.8	1.5	124.3	4.7	170.9	248.7	417.2	82.8	151.3	93.8	272.7	471.7
Abdel	177360	1635	9/14/1950	11:41	0.2534	0.7466	0.0000	188	1525	2.3	35.9481094	-97.2682219	32.35	65	112	47	RS	177	-47	89	1104.5	1.8	2.0	1.7	1.9	3.0	1.5	124.4	89.1	184.3	292.9	494.1	124.3	166.8	27.1	207.1	397.0
Abdel	177406	1635	10/6/1950	11:32	0.1768	0.8232	0.0000	219	1530	2.6	35.9469958	-97.2683486	31.71	61	70	34	W	131	-9	66	40.5	1.8	1.8	1.0	1.8	1.6	1.5	168.6	72.5	155.7	369.7	560.3	124.4	4.7	78.4	248.7	331.5
Abdel	177492	1779	9/14/1950	12:37	0.8042	0.1958	0.0000	46	1531	2.2	35.9483614	-97.2691614	31.67	72	44	47	G	116	28	58	392	1.9	1.6	1.4	1.8	2.6	1.5	201.2	13.5	154.4	391.7	537.4	168.6	89.1	170.9	292.9	417.2
Abdel	177406	1635	10/6/1950	12:42	0.7290	0.2710	0.0000	70	1530	3.0	35.9465603	-97.2689483	31.47	141	37	77	G	178	104	89	5408	2.1	1.6	2.0	1.9	3.7	1.5	190.5	58.6	219.5	336.2	528.6	201.2	72.5	184.3	369.7	494.1
Abdel	177360	1635	9/14/1950	8:22	0.7492	0.2508	0.0000	56	1525	2.3	35.9482711	-97.2690619	31.18	112	91	51	G	203	21	102	220.5	2.0	2.0	1.3	2.0	2.3	1.5	145.7	80.9	159.8	338.1	500.5	190.5	13.5	155.7	391.7	560.3
Abdel	177442	1677	10/5/1950	13:16	0.1078	0.8922	0.0000	255	1538	2.0	35.9469803	-97.2693411	31.10	210	80	41	W	290	130	145	8450	2.3	1.9	2.1	2.2	3.9	1.5	192.3	94.6	52.0	354.8	398.5	145.7	58.6	154.4	336.2	537.4
